timestamp,right_hand_Accel_X,right_hand_Accel_Y,right_hand_Accel_Z,right_hand_Gyro_X,right_hand_Gyro_Y,right_hand_Gyro_Z,left_hand_Accel_X,left_hand_Accel_Y,left_hand_Accel_Z,left_hand_Gyro_X,left_hand_Gyro_Y,left_hand_Gyro_Z,right_leg_Accel_X,right_leg_Accel_Y,right_leg_Accel_Z,right_leg_Gyro_X,right_leg_Gyro_Y,right_leg_Gyro_Z,left_leg_Accel_X,left_leg_Accel_Y,left_leg_Accel_Z,left_leg_Gyro_X,left_leg_Gyro_Y,left_leg_Gyro_Z
9478.789,0.4786,7.8915,6.0251,0.0,-1.05,1.12,0.8279,-9.6622,-0.6652,1.68,-2.17,-1.26,-0.0551,-0.1149,8.6,-1.3511,-0.6031,-0.4504,-0.3472,-7.3215,-6.7014,-3.4656,1.1603,0.4351
9568.064,0.4642,7.949,6.0395,0.56,-1.33,0.84,0.871,-9.7484,-1.6463,1.19,-1.68,-0.98,0.1006,-0.1269,8.5425,-1.4122,-0.687,-0.3969,-0.3352,-7.2903,-6.7349,-3.229,1.1145,0.3359
9657.976,0.5121,7.9059,6.0299,0.56,-1.12,1.12,0.8231,-9.6287,-0.6317,-3.29,-2.17,-1.26,-0.0024,-0.1101,8.5186,-1.3053,-0.4275,-0.4656,-0.3496,-7.288,-6.6367,-3.3206,1.0305,0.4351
9839.938,0.5025,7.9537,6.0156,0.07,-1.12,1.12,0.8279,-9.6861,-0.7178,-5.88,-2.45,-1.19,0.0144,-0.1245,8.4396,-1.3435,-0.687,-0.5573,-0.3759,-7.3071,-6.766,-3.3206,1.1298,0.3664
9929.7,0.469,7.949,6.0251,0.7,-1.33,0.98,0.8566,-9.6957,-1.3543,5.53,-0.98,-1.05,0.0,-0.146,8.5928,-1.3511,-0.4504,-0.5267,-0.2921,-7.288,-6.7253,-3.2672,1.1298,0.2977
10050.71,0.5121,7.9585,6.0108,0.77,-1.26,1.12,0.8231,-9.7053,-0.9667,-3.22,-2.17,-1.12,0.0263,-0.1269,8.5234,-1.4733,-0.626,-0.5878,-0.2729,-7.2951,-6.6918,-3.3588,1.0382,0.3282
10139.894,0.4594,7.9298,6.0251,0.21,-1.26,0.98,0.8614,-9.6479,-1.1677,6.72,-1.05,-0.98,-0.0192,-0.1053,8.5305,-1.4885,-0.7099,-0.5725,-0.3112,-7.2281,-6.6104,-3.3969,1.145,0.5267
10231.995,0.4929,7.9394,6.0395,1.12,-1.33,0.98,0.8279,-9.6957,-1.34,-2.38,-2.17,-1.12,-0.0311,-0.1245,8.5593,-1.2672,-0.6641,-0.4046,-0.3496,-7.3239,-6.7038,-3.3511,1.0534,0.3588
10323.378,0.4642,7.8963,6.0012,-0.07,-1.19,1.19,0.8662,-9.667,-0.7657,3.22,-1.47,-1.05,0.0407,-0.1508,8.5186,-1.458,-0.4962,-0.7634,-0.328,-7.2903,-6.766,-3.1298,1.0382,0.3817
10410.527,0.4738,7.949,6.0538,1.26,-1.33,0.91,0.8758,-9.734,-1.3448,0.63,-1.61,-1.12,-0.0168,-0.1197,8.3845,-1.374,-0.7099,-0.3511,-0.3807,-7.2975,-6.7732,-3.0992,1.2824,0.4046
10501.79,0.5025,7.925,6.0108,0.35,-1.26,1.12,0.804,-9.6144,-0.804,1.75,-1.89,-1.05,-0.0144,-0.1891,8.5425,-1.5954,-0.4351,-0.2824,-0.3256,-7.3167,-6.62,-3.2672,1.0916,0.458
10589.65,0.4786,7.9777,6.0443,0.7,-1.26,1.05,0.871,-9.7244,-1.3878,2.24,-1.33,-1.05,0.0215,-0.1604,8.5832,-1.2901,-0.5802,-0.4809,-0.3735,-7.3095,-6.6248,-3.313,1.1985,0.3588
10680.32,0.4929,7.9011,6.0156,-0.14,-1.12,1.12,0.8088,-9.6718,-0.804,-3.15,-2.17,-1.19,0.0024,-0.1772,8.5593,-1.3359,-0.5267,-0.5115,-0.2993,-7.2401,-6.6607,-3.0763,1.1679,0.3893
10799.011,0.4642,7.9442,6.0538,1.33,-1.47,0.84,0.8566,-9.7292,-1.2443,2.66,-1.47,-0.98,0.0096,-0.103,8.5593,-1.4122,-0.5649,-0.4427,-0.3519,-7.2832,-6.7301,-3.2519,1.3282,0.4275
10891.409,0.4834,7.9011,6.0012,-0.21,-1.12,1.12,0.804,-9.6814,-0.7992,-2.94,-2.1,-1.19,0.0862,-0.1293,8.5329,-1.5115,-0.6031,-0.5954,-0.3352,-7.2808,-6.7277,-3.374,1.1145,0.5344
10978.771,0.4594,7.9681,6.0299,1.12,-1.33,0.91,0.8662,-9.7244,-1.3352,4.55,-1.26,-1.12,0.1006,-0.1915,8.6862,-1.2443,-0.6336,-0.4351,-0.328,-7.2975,-6.6295,-3.3435,1.1145,0.1298
11068.164,0.4977,7.9346,6.0156,0.77,-1.26,1.19,0.8231,-9.6622,-0.9523,-2.66,-2.17,-1.12,0.1796,-0.146,8.4994,-1.3282,-0.6183,-0.5573,-0.3496,-7.3191,-6.6272,-3.229,1.2595,0.6794
11159.713,0.4786,7.9394,6.0203,0.21,-1.26,0.98,0.8614,-9.7101,-1.273,2.94,-1.26,-0.98,0.0,-0.0886,8.4994,-1.5649,-0.7634,-0.5878,-0.3591,-7.3358,-6.6966,-3.4427,1.1145,0.2443
11248.896,0.4977,7.9633,6.0347,0.77,-1.4,0.98,0.7944,-9.7244,-1.0816,-2.52,-2.1,-1.12,-0.0407,-0.1891,8.5401,-1.5573,-0.7328,-0.6336,-0.3041,-7.2784,-6.7109,-2.7939,1.3588,0.4198
11340.044,0.469,7.9011,5.9916,0.35,-1.26,1.26,0.8662,-9.5761,-0.5743,-5.67,-2.03,-1.47,-0.0383,-0.1149,8.5521,-1.2519,-0.5038,-0.4275,-0.3208,-7.3167,-6.6822,-3.1527,1.1603,0.1679
11458.266,0.5168,7.9681,6.0395,0.56,-1.4,1.05,0.8279,-9.7196,-0.6413,-0.7,-1.82,-1.05,0.0551,-0.1101,8.5736,-1.5038,-0.4198,-0.5802,-0.3543,-7.2832,-6.7397,-3.4962,1.0229,0.4275
11638.71,0.4834,7.9633,6.0299,1.12,-1.33,1.05,0.8423,-9.734,-1.3017,-1.4,-1.68,-1.05,-0.0024,-0.1508,8.5904,-1.2824,-0.4885,-0.6031,-0.3089,-7.2736,-6.7325,-3.1527,1.2519,0.2366
11728.836,0.469,7.8963,6.0156,-0.21,-1.05,1.12,0.8471,-9.667,-0.8949,3.71,-1.4,-1.05,0.0287,-0.1197,8.4132,-1.374,-0.4962,-0.5573,-0.3855,-7.3047,-6.675,-3.2519,1.1679,0.4351
11818.442,0.4834,7.9585,6.0586,1.12,-1.4,0.98,0.8758,-9.7388,-1.4596,0.07,-1.82,-0.98,0.0168,-0.1077,8.6095,-1.2748,-0.6336,-0.4046,-0.3184,-7.3143,-6.7421,-3.2672,1.1985,0.3511
11998.898,0.4881,7.9537,6.0395,0.77,-1.19,0.98,0.8518,-9.734,-1.4405,2.24,-1.54,-1.12,0.0455,-0.1365,8.5018,-1.3969,-0.8244,-0.4198,-0.3831,-7.3119,-6.7109,-3.1145,1.0992,0.2901
12088.376,0.5121,7.9059,6.0347,0.63,-1.26,1.05,0.7944,-9.6814,-0.6556,-4.97,-2.38,-1.26,-0.0024,-0.1077,8.4228,-1.3588,-0.542,-0.3282,-0.3304,-7.3119,-6.8498,-3.3282,1.0916,0.458
12208.425,0.4738,7.992,6.0156,0.98,-1.33,0.98,0.7944,-9.6957,-0.9045,-4.34,-2.31,-1.26,-0.0168,-0.1293,8.5617,-1.1908,-0.6183,-0.5038,-0.3926,-7.331,-6.7421,-3.3511,1.0458,0.5649
12390.946,0.4738,7.9442,6.0299,0.56,-1.33,1.05,0.8806,-9.6909,-1.2299,4.62,-1.33,-1.05,-0.0048,-0.1101,8.4731,-1.3053,-0.4656,-0.4351,-0.395,-7.3047,-6.6511,-3.1756,1.1069,0.3511
12482.891,0.5025,7.9537,6.0299,0.7,-1.47,1.05,0.8231,-9.6574,-0.9571,-3.57,-2.24,-1.26,-0.0144,-0.1772,8.6574,-1.4198,-0.6794,-0.6031,-0.2849,-7.276,-6.7038,-3.229,1.0153,0.374
12571.259,0.4834,7.8963,6.006,-0.14,-1.12,0.91,0.871,-9.6766,-1.3878,6.72,-1.12,-0.84,-0.0072,-0.1293,8.6024,-1.4351,-0.542,-0.6947,-0.3783,-7.3358,-6.7277,-3.145,1.1374,0.3282
12660.113,0.5025,7.9825,6.0395,1.05,-1.33,1.05,0.8471,-9.7292,-1.0289,-3.71,-2.31,-1.19,0.0215,-0.1748,8.6119,-1.4733,-0.9237,-0.5802,-0.3424,-7.2808,-6.6966,-3.3053,1.0763,0.2366
12750.337,0.4881,7.8915,6.006,0.14,-1.26,1.12,0.8088,-9.6814,-0.9428,5.04,-1.61,-1.05,0.0646,-0.1652,8.5784,-1.4504,-0.6031,-0.5573,-0.3424,-7.3215,-6.7397,-3.1298,1.2519,0.313
12869.939,0.4977,7.949,6.0443,1.12,-1.47,0.91,0.8423,-9.734,-1.2538,-3.36,-1.89,-0.98,0.0048,-0.1125,8.5305,-1.6031,-0.7176,-0.6641,-0.3687,-7.331,-6.7732,-3.3206,1.0687,0.3893
12960.319,0.4834,7.8867,5.9868,0.21,-1.12,1.19,0.8231,-9.6574,-0.8183,3.08,-1.54,-1.05,0.0527,-0.2131,8.4683,-1.2137,-0.5191,-0.5954,-0.3663,-7.2616,-6.6295,-3.2366,1.2901,0.4427
13051.579,0.4786,7.9585,6.0347,1.33,-1.33,1.05,0.8423,-9.734,-1.517,-0.49,-1.89,-1.19,0.0407,-0.1891,8.4946,-1.3206,-0.9618,-0.4733,-0.3543,-7.2688,-6.7469,-3.0076,1.1679,0.4351
13139.436,0.4786,7.882,6.0156,0.07,-1.19,1.05,0.804,-9.7053,-0.7274,-1.82,-1.96,-1.19,0.0455,-0.1149,8.6598,-1.4198,-0.6336,-0.4275,-0.3567,-7.3143,-6.7421,-3.2748,1.1145,0.4198
13230.953,0.4881,7.9729,6.0251,0.63,-1.33,0.98,0.8662,-9.7196,-1.5027,17.78,-1.33,-1.05,0.0287,-0.1125,8.5808,-1.5038,-0.6183,-0.687,-0.3184,-7.2544,-6.7636,-3.0229,1.0611,0.2672
13321.898,0.4977,7.9202,6.0203,0.42,-1.12,1.19,0.7992,-9.667,-0.7083,0.91,-2.17,-1.19,0.0096,-0.1389,8.5976,-1.4122,-0.3664,-0.8168,-0.3232,-7.3574,-6.6894,-3.2443,0.9389,0.3969
13439.284,0.4738,7.9155,6.0108,0.56,-1.26,1.05,0.8614,-9.7053,-1.5266,2.94,-1.47,-0.98,-0.0215,-0.1532,8.5018,-1.3206,-0.374,-0.5573,-0.3376,-7.2592,-6.8067,-3.3206,1.2061,0.3969
13498.222,0.5312,7.9729,6.0251,0.7,-1.19,1.05,0.7944,-9.7005,-0.8997,-5.25,-2.38,-1.33,0.0168,-0.0958,8.5258,-1.3206,-0.8168,-0.4198,-0.3328,-7.2688,-6.766,-3.2672,0.9924,0.2824
13708.631,0.4929,7.9394,6.0251,0.7,-1.19,0.98,0.8183,-9.7196,-0.8423,-6.51,-2.52,-1.19,0.0024,-0.1221,8.5473,-1.4351,-0.5191,-0.2748,-0.3687,-7.288,-6.7109,-3.2137,1.2824,0.3511
13800.451,0.4786,7.9202,6.006,0.21,-1.26,1.12,0.8375,-9.6814,-1.1533,7.56,-1.19,-0.98,0.0766,-0.103,8.5353,-1.3511,-0.4962,-0.5267,-0.3424,-7.3215,-6.7253,-3.1298,1.0916,0.4427
13891.438,0.4786,7.9777,6.0538,1.26,-1.47,1.12,0.8566,-9.7053,-1.1868,-6.23,-2.03,-1.19,0.0383,-0.1365,8.4515,-1.4275,-0.5725,-0.4809,-0.3136,-7.3119,-6.687,-3.374,0.9695,0.3435
13980.838,0.4834,7.9107,6.0012,-0.28,-1.19,1.05,0.8471,-9.6718,-0.8997,5.81,-1.26,-0.98,0.0287,-0.1101,8.4874,-1.4427,-0.5344,-0.6641,-0.3567,-7.2664,-6.7516,-3.1832,1.0611,0.4504
14072.968,0.4834,7.9681,6.0156,0.98,-1.33,1.05,0.8471,-9.7196,-1.4644,-3.08,-2.1,-1.26,0.0096,-0.1437,8.5018,-1.3359,-0.6412,-0.5267,-0.34,-7.3023,-6.7516,-3.1603,1.0076,0.2672
14158.19,0.4929,7.9298,5.9773,0.28,-1.26,1.19,0.8566,-9.7388,-1.4644,1.75,-1.54,-1.19,0.0,-0.0958,8.6191,-1.3588,-0.4809,-0.687,-0.3496,-7.3287,-6.7612,-3.2824,1.2824,0.3664
14368.717,0.4929,7.925,6.0251,0.35,-1.47,0.91,0.7896,-9.6766,-0.6078,1.47,-2.17,-1.26,0.0551,-0.1676,8.5018,-1.4733,-0.458,-0.7252,-0.3519,-7.2544,-6.7014,-3.1908,1.2748,0.2595
14458.588,0.4594,7.9394,6.0395,0.77,-1.33,0.98,0.8518,-9.6814,-1.5075,3.08,-1.05,-0.91,-0.0168,-0.1053,8.5018,-1.2748,-0.7939,-0.5496,-0.3855,-7.3478,-6.8115,-3.145,1.084,0.2519
14582.499,0.4834,7.9633,6.0156,0.28,-1.26,1.12,0.7801,-9.7101,-0.8327,-3.43,-2.24,-1.26,0.1006,-0.1149,8.4898,-1.3359,-0.6412,-0.3893,-0.2945,-7.2664,-6.6391,-3.1145,1.0992,0.3282
14640.341,0.4834,7.9681,6.0012,0.98,-1.33,0.98,0.8566,-9.6574,-1.2156,5.95,-1.19,-0.91,-0.0024,-0.103,8.5593,-1.2748,-0.2595,-0.4656,-0.3184,-7.3263,-6.6415,-3.0,1.1603,0.3359
14731.636,0.5121,7.9585,6.0251,0.98,-1.33,1.12,0.8183,-9.6622,-0.7944,-4.06,-2.24,-1.26,0.0287,-0.1628,8.5186,-1.3588,-0.5115,-0.5725,-0.3615,-7.2736,-6.7133,-3.3053,1.1527,0.5267
14822.251,0.4642,7.8915,5.9868,-0.07,-1.12,0.98,0.8758,-9.7005,-1.3735,7.35,-0.91,-0.91,-0.0455,-0.1197,8.5353,-1.4275,-0.687,-0.5496,-0.2993,-7.3239,-6.6918,-3.2595,1.1832,0.2748
14910.408,0.5121,7.9681,6.0634,1.05,-1.4,1.05,0.8566,-9.734,-1.0146,-6.23,-2.31,-1.26,-0.0192,-0.1413,8.4827,-1.313,-0.3435,-0.4962,-0.3639,-7.2784,-6.7756,-3.2748,0.9389,0.5038
15030.34,0.4786,7.9155,5.9916,0.21,-1.33,1.19,0.8375,-9.6574,-0.9811,6.02,-1.19,-0.98,-0.012,-0.1724,8.5449,-1.1756,-0.542,-0.4351,-0.328,-7.2999,-6.7205,-3.1756,1.1221,0.3053
15151.806,0.4834,7.9681,6.0347,0.84,-1.33,1.05,0.8518,-9.7436,-1.3974,-3.36,-2.1,-1.12,0.0072,-0.1508,8.576,-1.3053,-0.6183,-0.5344,-0.328,-7.2544,-6.6798,-3.0687,1.145,0.4275
15210.202,0.5168,7.9298,6.006,0.07,-1.19,1.19,0.8231,-9.6335,-0.7035,3.5,-1.47,-0.98,0.0814,-0.1006,8.6048,-1.4198,-0.4504,-0.5878,-0.34,-7.288,-6.687,-3.313,1.3893,0.2595
15300.042,0.4977,7.992,6.0443,0.84,-1.33,0.98,0.8471,-9.7149,-1.5027,1.47,-1.61,-1.19,0.0048,-0.146,8.5569,-1.5115,-0.4275,-0.6412,-0.3926,-7.2712,-6.6248,-3.3664,1.0992,0.3588
15389.492,0.4977,7.9107,6.0012,-0.07,-0.98,1.05,0.8183,-9.667,-0.7705,-1.4,-1.96,-1.26,0.0359,-0.182,8.5665,-1.2595,-0.3664,-0.4122,-0.3256,-7.3287,-6.7516,-3.2519,1.145,0.5191
15480.771,0.4642,7.9442,6.0395,1.19,-1.47,0.98,0.8566,-9.7101,-1.4357,0.98,-1.26,-0.98,0.012,-0.091,8.5712,-1.3511,-0.5725,-0.4962,-0.3687,-7.3023,-6.7876,-3.1985,0.9924,0.3359
15571.802,0.5121,7.9202,5.9821,0.28,-1.26,1.19,0.8183,-9.6766,-0.7226,-0.84,-1.89,-1.26,0.0718,-0.1532,8.5976,-1.3893,-0.7023,-0.4733,-0.2729,-7.3143,-6.7325,-3.1908,1.1527,0.374
15689.902,0.4642,7.9346,6.0299,0.35,-1.19,0.84,0.8949,-9.7484,-1.4644,4.27,-1.33,-0.91,0.0192,-0.1006,8.521,-1.313,-0.5115,-0.5115,-0.3519,-7.2999,-6.7109,-3.2519,1.0992,0.4351
15780.706,0.4881,7.9346,6.0108,0.7,-1.19,1.05,0.7944,-9.6766,-0.9428,-5.53,-2.38,-1.26,0.0503,-0.158,8.6119,-1.4046,-0.5344,-0.5344,-0.3496,-7.2712,-6.7181,-3.1756,1.1908,0.3893
15868.629,0.4929,7.9155,5.9677,0.35,-1.33,1.05,0.8614,-9.6383,-1.3974,7.42,-0.91,-0.98,0.0575,-0.1437,8.5808,-1.3359,-0.5954,-0.5496,-0.3376,-7.367,-6.7612,-3.2901,1.229,0.2901
15958.131,0.4786,7.9729,6.0395,0.7,-1.19,1.05,0.8566,-9.7436,-1.0672,-3.71,-2.31,-1.12,-0.0024,-0.0742,8.521,-1.3435,-0.6489,-0.4962,-0.3136,-7.3837,-6.6559,-3.1603,1.1145,0.374
16048.306,0.4738,7.9202,6.0443,0.42,-1.33,1.12,0.8327,-9.667,-1.0146,5.32,-1.47,-1.05,0.0383,-0.146,8.5449,-1.4122,-0.7481,-0.6794,-0.3639,-7.288,-6.8283,-3.3282,1.145,0.2977
16138.05,0.4738,7.9777,6.0251,0.63,-1.4,1.19,0.8231,-9.7244,-1.273,-2.52,-2.1,-1.12,0.0646,-0.1006,8.5066,-1.3893,-0.3969,-0.4504,-0.3424,-7.2808,-6.7445,-3.2137,1.084,0.4427
16260.575,0.4738,7.925,6.0012,-0.21,-1.12,1.05,0.8327,-9.667,-0.8088,2.87,-1.47,-1.12,-0.0096,-0.1149,8.4515,-1.3435,-0.6489,-0.2366,-0.3304,-7.3095,-6.6822,-3.2443,1.0458,0.3969
16318.653,0.4834,7.9681,6.0156,1.19,-1.47,0.91,0.8423,-9.7053,-1.3831,-0.07,-1.89,-1.12,0.091,-0.0766,8.5569,-1.4275,-0.5954,-0.6107,-0.3472,-7.2927,-6.6679,-3.1832,1.0763,0.3511
16439.975,0.4977,7.9155,6.006,0.0,-1.19,1.19,0.8279,-9.667,-0.7944,-0.84,-1.89,-1.12,-0.0263,-0.1365,8.5569,-1.458,-0.4351,-0.3817,-0.34,-7.3334,-6.6918,-3.3206,0.9618,0.2824
16532.464,0.4881,7.9202,6.0299,0.56,-1.33,0.91,0.8901,-9.734,-1.675,0.28,-1.26,-0.91,0.0862,-0.1484,8.5138,-1.3511,-0.5573,-0.458,-0.3615,-7.331,-6.7325,-3.2214,1.2901,0.3511
16618.646,0.5121,7.925,6.0203,0.42,-1.26,1.26,0.7657,-9.6718,-0.5838,-2.52,-2.45,-1.4,0.0718,-0.146,8.5258,-1.4198,-0.4504,-0.374,-0.3926,-7.2712,-6.6272,-3.1145,1.145,0.3282
16709.916,0.4929,7.9202,6.0347,0.35,-1.4,0.84,0.871,-9.6814,-1.5123,7.28,-1.05,-0.84,-0.0072,-0.1293,8.5066,-1.4809,-0.8168,-0.5496,-0.34,-7.2903,-6.6343,-3.1145,1.1527,0.458
16890.735,0.469,7.9298,5.9868,1.05,-1.4,0.84,0.871,-9.7196,-1.4166,4.34,-1.26,-0.98,0.0359,-0.0838,8.4396,-1.3664,-0.6947,-0.6565,-0.3735,-7.276,-6.6535,-3.313,1.2443,0.2824
16982.195,0.4977,7.9298,6.0251,0.91,-1.4,0.98,0.8327,-9.6909,-0.9236,-3.43,-2.17,-1.33,0.0096,-0.1221,8.5042,-1.229,-0.4504,-0.5573,-0.3112,-7.2832,-6.675,-3.4809,1.1221,0.3053
17102.018,0.4642,7.8341,5.9581,0.0,-0.77,1.05,0.8758,-9.7914,-0.9284,4.55,-1.68,-0.91,-0.0335,-0.1006,8.4898,-1.4504,-0.6641,-0.4733,-0.3256,-7.2832,-6.7086,-3.4122,1.1756,0.4046
17189.91,0.5025,7.9872,6.0251,1.54,-1.33,0.98,0.8614,-9.7244,-1.3687,-3.15,-1.68,-1.12,0.0527,-0.1508,8.5042,-1.4504,-0.2748,-0.3969,-0.3663,-7.252,-6.7445,-3.1298,1.1985,0.3588
17281.627,0.4834,7.925,6.0299,0.07,-1.19,1.19,0.8471,-9.6814,-0.8423,4.34,-1.4,-0.98,0.0838,-0.1317,8.509,-1.4046,-0.3435,-0.5267,-0.3496,-7.2999,-6.7421,-3.3435,1.1069,0.3511
17371.775,0.4738,7.9585,6.0347,0.77,-1.33,0.98,0.8566,-9.7484,-1.4883,-2.38,-2.03,-1.05,0.0814,-0.146,8.4635,-1.2901,-0.5802,-0.5344,-0.328,-7.2832,-6.6415,-3.4427,1.084,0.5038
17460.424,0.5073,7.9059,6.0203,0.07,-1.12,1.12,0.8088,-9.6574,-0.6461,-0.56,-1.82,-1.12,0.0599,-0.1844,8.4683,-1.2443,-0.5115,-0.5496,-0.3567,-7.2927,-6.6966,-3.2137,0.9924,0.3893
17551.372,0.4786,7.9442,6.0203,0.77,-1.26,0.98,0.8949,-9.7196,-1.7276,6.79,-1.05,-0.98,0.0383,-0.1293,8.6335,-1.3893,-0.6336,-0.5496,-0.3448,-7.2616,-6.7038,-3.3359,1.0534,0.4046
17673.661,0.5025,7.9681,6.0443,0.28,-1.05,1.19,0.7896,-9.7005,-0.5934,-2.38,-2.31,-1.26,0.0263,-0.1101,8.5617,-1.4275,-0.458,-0.3359,-0.328,-7.343,-6.7612,-3.2824,1.1527,0.4046
17759.734,0.4834,7.9825,6.0491,0.56,-1.47,0.77,0.8279,-9.6861,-1.4405,7.14,-1.12,-0.63,-0.1389,-0.1389,8.6287,-1.4427,-0.7405,-0.5954,-0.3376,-7.2903,-6.7876,-3.2824,1.2214,0.3588
17849.772,0.5073,7.925,6.0251,-0.28,-1.05,1.05,0.8088,-9.7627,-0.6987,-2.87,-2.1,-1.19,0.0287,-0.17,8.4851,-1.2595,-0.4275,-0.687,-0.395,-7.3119,-6.7516,-3.4504,1.2061,0.3511
17940.244,0.4786,7.9059,6.006,0.49,-1.26,0.98,0.8423,-9.6909,-1.3304,5.46,-1.19,-0.98,-0.0144,-0.1101,8.4922,-1.3817,-0.6336,-0.4427,-0.3256,-7.3263,-6.8115,-3.0916,1.0687,0.3664
18031.176,0.4929,7.9346,5.9868,0.7,-1.47,0.98,0.8327,-9.7149,-0.9236,-3.64,-2.17,-1.19,0.012,-0.17,8.5617,-1.3893,-0.3588,-0.4275,-0.3304,-7.3071,-6.6607,-3.1756,1.0611,0.4351
18122.862,0.4786,7.9155,5.939,0.07,-1.05,1.4,0.8997,-9.6718,-1.2586,2.52,-1.33,-1.12,-0.0431,-0.0934,8.6598,-1.4656,-0.5954,-0.4504,-0.3065,-7.3047,-6.6726,-3.3206,1.1374,0.4351
18208.669,0.4881,7.9442,6.0538,0.98,-1.33,0.84,0.8375,-9.6957,-1.2443,-5.18,-1.96,-1.19,0.0287,-0.1796,8.5904,-1.3893,-0.4198,-0.6565,-0.2897,-7.3047,-6.6224,-3.3588,1.1679,0.458
18299.118,0.4881,7.9202,5.9916,0.21,-1.33,1.26,0.8518,-9.6335,-0.9332,3.43,-1.61,-1.12,0.0239,-0.1317,8.5736,-1.5649,-0.4046,-0.6107,-0.3376,-7.3239,-6.6774,-3.2443,1.0305,0.3053
18388.59,0.4929,7.9585,6.0108,1.05,-1.47,1.05,0.8518,-9.6957,-1.5266,-0.42,-1.82,-1.05,0.0335,-0.1508,8.4994,-1.3282,-0.4275,-0.5802,-0.3112,-7.276,-6.6439,-3.4733,1.1527,0.5878
18509.399,0.4929,7.9346,5.9964,0.14,-1.19,1.12,0.8566,-9.7196,-1.4453,1.4,-1.68,-1.12,0.0431,-0.1652,8.5234,-1.313,-0.6183,-0.5267,-0.3496,-7.2999,-6.6894,-3.3511,1.0763,0.4198
18598.964,0.4881,7.9729,6.0395,1.05,-1.47,0.84,0.8183,-9.6957,-0.6891,-3.08,-2.17,-1.19,0.0048,-0.1437,8.5688,-1.3817,-0.542,-0.5115,-0.4142,-7.2784,-6.62,-3.1069,1.1374,0.313
18688.342,0.4977,7.949,6.0299,0.07,-1.19,1.19,0.8518,-9.7005,-1.4022,3.08,-1.12,-0.98,-0.0335,-0.1149,8.5617,-1.4885,-0.7863,-0.4962,-0.3376,-7.2808,-6.7684,-3.3053,1.1298,0.4351
18810.863,0.469,7.949,6.0299,1.05,-1.33,0.91,0.7848,-9.6957,-0.9093,-3.36,-2.17,-1.26,0.0479,-0.1844,8.5808,-1.2748,-0.4656,-0.5954,-0.3256,-7.2999,-6.6607,-3.1985,0.9542,0.3969
18868.678,0.5121,7.9681,6.0299,0.98,-1.26,1.19,0.8662,-9.7005,-1.34,5.6,-1.19,-0.91,-0.0311,-0.0814,8.5066,-1.3817,-0.5802,-0.626,-0.3208,-7.3071,-6.6846,-3.3664,1.2061,0.313
19049.921,0.5121,7.9825,6.0299,0.84,-1.33,1.05,0.8136,-9.7005,-1.0481,-6.02,-2.45,-1.19,0.0742,-0.146,8.4683,-1.5191,-0.4733,-0.6412,-0.3903,-7.2496,-6.7325,-3.1603,1.229,0.3511
19140.188,0.4594,7.925,5.9916,0.42,-1.33,0.98,0.8614,-9.6574,-1.2299,5.25,-1.26,-0.98,0.0072,-0.1532,8.418,-1.2977,-0.7252,-0.4809,-0.2921,-7.2856,-6.6702,-3.2748,1.2519,0.5267
19260.127,0.4881,7.9825,6.0491,0.7,-1.26,1.05,0.871,-9.7627,-1.2347,-2.87,-2.17,-1.19,0.0383,-0.1341,8.5928,-1.1985,-0.6794,-0.8092,-0.3759,-7.2808,-6.7301,-3.0916,0.9771,0.2519
19349.926,0.4786,7.9442,5.9821,-17.71,-1.26,1.05,0.8279,-9.7005,-0.8136,5.67,-1.61,-1.05,-0.067,-0.1508,8.5234,-1.1985,-0.5954,-0.6641,-0.3328,-7.3526,-6.7133,-3.3359,1.3359,0.4122
19440.902,0.4881,7.9585,6.0347,1.33,-1.47,0.91,0.8471,-9.7196,-1.541,-1.26,-1.96,-0.98,0.0407,-0.1963,8.5712,-1.5267,-0.5267,-0.4809,-0.3041,-7.3239,-6.7349,-3.1756,1.1069,0.3817
19530.254,0.4786,7.9107,6.0108,-0.14,-1.12,0.98,0.8088,-9.6766,-0.6556,0.28,-1.82,-1.33,0.0431,-0.1963,8.6119,-1.3588,-0.6107,-0.687,-0.3591,-7.288,-6.7109,-3.2824,1.0687,0.3588
19622.462,0.4834,7.9825,6.0156,1.26,-1.4,0.84,0.8566,-9.7196,-1.5697,2.73,-1.54,-1.12,0.0144,-0.1125,8.5497,-1.313,-0.4351,-0.3664,-0.3017,-7.276,-6.7181,-3.1908,1.2061,0.374
19799.629,0.4786,7.9729,5.9964,0.49,-1.19,0.98,0.871,-9.7101,-1.6415,6.72,-0.98,-0.98,0.0982,-0.1556,8.5784,-1.4885,-0.6412,-0.542,-0.3567,-7.3598,-6.7924,-3.1145,1.1298,0.3664
20010.461,0.4881,7.949,6.0012,0.77,-1.47,1.05,0.8758,-9.6479,-1.3065,6.37,-1.05,-0.98,0.0,-0.1101,8.4467,-1.3664,-0.4733,-0.5115,-0.3519,-7.3287,-6.6655,-3.4809,1.0229,0.3359
20098.275,0.4977,7.9585,6.0108,0.56,-1.26,1.19,0.8231,-9.6957,-1.0385,-3.43,-2.17,-1.26,0.0503,-0.1532,8.5665,-1.3664,-0.4733,-0.7557,-0.3208,-7.3239,-6.6655,-3.2061,1.0687,0.2519
